transaction_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,,,
3214,1377,4/16/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337,,,
5,787,10/16/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37337,,,
2773,2847,10/13/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,,,
3111,1212,10/20/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,,,
2200,556,6/4/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,,,
2718,793,1/12/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649,,,
3198,88,8/6/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361,,,
280,1524,5/18/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,41533,,,
1423,3343,1/27/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37823,,,
764,2207,9/21/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258,,,
258,2149,12/19/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143,,,
1443,2722,6/12/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,,,
2621,2522,12/6/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,,,
425,234,8/3/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750,,,
319,1615,3/24/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33552,,,
1511,254,8/27/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40336,,,
1614,3143,9/5/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487,,,
2409,3451,12/15/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701,,,
2,3120,10/30/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,38002,,,
906,2349,1/17/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,,,
2618,974,12/24/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,42105,,,
1036,86,12/30/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165,,,
2547,717,8/18/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40336,,,
1818,1837,11/10/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167,,,
429,1588,11/26/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40672,,,
1805,408,7/8/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,,,
1913,1061,12/2/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,,,
2460,377,12/24/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784,,,
2281,1719,5/9/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,41245,,,
1757,1445,10/3/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526,,,
175,2282,6/27/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527,,,
2028,1840,9/23/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,34079,,,
967,990,10/14/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668,,,
2113,1798,4/12/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42218,,,
789,2341,4/15/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,35470,,,
3285,2515,2/11/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,,,
1732,1223,8/4/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37823,,,
1666,3132,8/21/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,33364,,,
1631,551,6/9/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707,,,
1708,3325,7/8/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,,,
2237,3068,1/18/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,,,
1168,486,9/30/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34143,,,
2849,538,3/10/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146,,,
2487,1464,8/6/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,36146,,,
2786,671,2/4/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701,,,
1899,2648,1/16/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218,,,
2881,597,5/25/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,,,
1301,656,6/13/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,41533,,,
1590,3309,7/21/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009,,,
74,1346,1/13/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996,,,
1406,2844,10/22/2017,0,Approved,Solex,Road,medium,large,470.07,556.0469512,38199.77655,,,
873,3314,3/8/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,33455,,,
1147,3251,12/15/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,42458,,,
3286,1557,10/16/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696,,,
206,2999,5/2/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,34244,,,
418,850,11/26/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888,,,
1728,25,9/17/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838,,,
1637,2575,7/18/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,39526,,,
1919,324,4/30/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367,,,
659,364,3/15/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009,,,
517,3481,5/4/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206,,,
1980,2562,9/4/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218,,,
160,2637,10/18/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,42105,,,
2568,3127,8/15/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220,,,
1552,348,6/22/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,40553,,,
181,1597,12/4/2017,1,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672,,,
927,235,6/18/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,,,
856,802,6/7/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,,,
164,404,1/25/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,40649,,,
720,3061,7/23/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,40303,,,
744,56,3/14/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38482,,,
1958,3060,3/12/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35378,,,
2822,3188,1/22/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,,,
1048,3465,4/21/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,40672,,,
2015,986,9/10/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,40649,,,
615,2777,5/18/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,33888,,,
1040,177,9/23/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429,,,
2576,3203,7/26/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833,,,
2993,1551,10/17/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455,,,
3212,2086,3/25/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750,,,
1961,684,11/18/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295,,,
524,2633,5/7/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527,,,
691,3278,12/8/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,,,
3287,1156,8/17/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,35455,,,
3288,317,10/11/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37698,,,
2480,2017,2/15/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527,,,
2893,1556,9/2/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,41533,,,
426,724,11/12/2017,0,Approved,Solex,Standard,low,medium,945.04,507.58,41701,,,
902,2401,9/7/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,38750,,,
1270,578,5/2/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,37659,,,
3030,267,1/23/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848,,,
461,2676,3/25/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42172,,,
1962,507,2/10/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218,,,
2121,2845,7/31/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991,,,
2183,3138,2/25/2017,0,Approved,Trek Bicycles,Road,medium,small,2052.92,556.0469512,38199.77655,,,
2229,3496,4/15/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,34527,,,
709,1608,2/26/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,39915,,,
2602,1039,1/20/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258,,,
2440,2566,10/4/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880,,,
3065,895,3/6/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079,,,
1663,1460,12/18/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167,,,
3278,619,2/5/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470,,,
2482,2439,12/12/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,,,
2914,11,10/30/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701,,,
3289,1384,3/3/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549,,,
1941,262,6/15/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,,,
2121,2845,11/7/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,,,
427,1976,3/28/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996,,,
1351,1713,1/28/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,40553,,,
1298,204,5/21/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336,,,
1054,1482,3/24/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,34071,,,
1997,1122,9/5/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,,,
1426,24,11/13/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,39915,,,
345,366,3/14/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,,,
1116,1625,5/13/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40336,,,
2951,3111,11/12/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,40672,,,
272,2147,8/27/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206,,,
1855,946,9/16/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533,,,
227,1645,3/18/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,41047,,,
3188,1087,12/16/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,39915,,,
646,1329,6/13/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,,,
1583,65,8/16/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38002,,,
2868,2931,6/19/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455,,,
218,2687,6/25/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,37873,,,
3271,584,1/9/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35470,,,
664,3048,11/26/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361,,,
2261,248,8/11/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,41047,,,
1343,523,5/15/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,38693,,,
459,1571,12/27/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,33455,,,
1348,704,2/24/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336,,,
1576,1232,8/27/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527,,,
1671,2064,5/6/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,41345,,,
2015,986,9/14/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38193,,,
273,529,3/20/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,,,
1233,1623,5/23/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33552,,,
1566,2221,8/13/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42560,,,
216,3077,11/6/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470,,,
2525,1025,6/13/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,35560,,,
41,2570,3/10/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079,,,
2619,731,7/15/2017,1,Approved,Trek Bicycles,Standard,medium,medium,1817.13,556.0469512,38199.77655,,,
2875,2585,8/11/2017,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429,,,
2963,1218,10/12/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,38482,,,
1820,2647,10/31/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206,,,
191,1017,1/10/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,,,
2118,304,6/26/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,37499,,,
2646,2761,8/22/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40618,,,
451,479,10/15/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,40672,,,
2644,1594,10/16/2017,1,Cancelled,Trek Bicycles,Standard,medium,large,2091.47,388.92,38859,,,
2467,213,7/17/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38693,,,
3096,1303,10/15/2017,1,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193,,,
1711,315,2/4/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220,,,
2241,896,5/12/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707,,,
2632,978,6/21/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470,,,
2338,2937,9/16/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,,,
628,2095,5/24/2017,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364,,,
1407,3083,9/24/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,,,
648,2587,5/13/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,,,
1138,3373,11/16/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071,,,
669,679,8/26/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626,,,
677,1340,10/25/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226,,,
1092,2048,4/4/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361,,,
1290,1807,10/28/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167,,,
504,1555,2/27/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784,,,
705,94,8/18/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838,,,
2106,3390,6/20/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361,,,
2459,730,7/25/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079,,,
476,3073,1/1/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455,,,
1401,258,1/4/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455,,,
2347,924,3/18/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303,,,
1812,289,3/3/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115,,,
301,2144,5/22/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,36668,,,
55,3406,9/18/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455,,,
2305,1330,3/14/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838,,,
1966,1451,1/13/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,42404,,,
2897,1344,11/6/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,35052,,,
1144,1576,6/26/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,,,
2151,3266,2/21/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,,,
2475,3351,4/25/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549,,,
268,541,3/13/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,37873,,,
865,815,9/14/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,33879,,,
880,662,3/28/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37823,,,
539,2618,6/22/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647,,,
2132,1663,11/16/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37698,,,
696,1084,9/25/2017,1,Cancelled,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031,,,
184,1477,5/3/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,41047,,,
579,1600,6/10/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337,,,
155,3300,12/11/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,33552,,,
2243,1131,1/6/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434,,,
1891,1635,8/13/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779,,,
633,2310,10/25/2017,0,Approved,Giant Bicycles,Mountain,low,small,1473.09,556.0469512,38199.77655,,,
1280,182,7/1/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38216,,,
1648,2732,6/28/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193,,,
45,2787,4/9/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,40649,,,
951,3247,10/27/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,42560,,,
559,3318,6/16/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,33259,,,
992,685,9/9/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487,,,
3213,1450,1/19/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009,,,
438,505,8/30/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,39427,,,
2070,856,12/19/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064,,,
2802,3479,5/26/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339,,,
2955,1706,10/14/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,34996,,,
195,2406,3/22/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,36146,,,
1093,3102,9/15/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,39031,,,
2608,97,9/19/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167,,,
29,3368,11/17/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455,,,
1257,559,4/19/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,41047,,,
2784,1497,5/21/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,40649,,,
3290,1187,1/21/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160,,,
1394,3167,4/24/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336,,,
2746,2023,3/25/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,,,
1119,3469,8/6/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,41701,,,
815,3044,8/31/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35470,,,
673,669,10/25/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071,,,
3179,1654,8/26/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38339,,,
740,2672,7/1/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,,,
786,1970,3/16/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,,,
1097,2317,7/11/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071,,,
2158,2187,4/6/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002,,,
2236,1093,6/27/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553,,,
961,469,6/18/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38859,,,
298,3118,6/24/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526,,,
2797,3147,8/21/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,35560,,,
957,3115,4/13/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336,,,
2970,2316,7/10/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37499,,,
2706,3282,8/19/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667,,,
2100,558,2/6/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888,,,
1901,871,1/1/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,33879,,,
2768,1383,5/17/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36367,,,
411,1670,10/27/2017,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668,,,
2876,2785,9/13/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38206,,,
186,1254,11/23/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,40618,,,
2894,1693,6/16/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115,,,
3156,1948,7/15/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,,,
177,2409,3/13/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482,,,
2195,2584,3/16/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874,,,
658,1480,6/25/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526,,,
1132,677,6/26/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455,,,
810,2688,7/24/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498,,,
